hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,is_win
81,98,28,106,68,93,72,84,30,99,1
95,75,17,51,22,39,30,7,8,2,0
68,11,86,54,51,47,78,58,69,27,0
97,68,51,26,67,83,17,12,2,101,1
73,28,109,51,5,34,112,95,107,102,1
16,10,25,2,5,109,46,51,87,114,0
9,79,51,11,48,8,34,55,86,85,1
97,84,75,44,74,55,1,106,37,107,1
111,93,84,88,47,65,85,19,48,37,1
2,47,72,101,64,43,99,45,51,37,0
20,29,8,89,94,39,91,19,65,26,1
50,92,63,109,103,3,41,74,33,19,0
45,58,10,26,53,16,27,89,88,103,1
5,44,46,112,55,12,86,39,100,3,0
49,30,36,58,100,73,9,19,7,20,1
107,28,79,48,49,62,74,86,38,8,1
88,69,86,93,89,53,79,23,41,9,0
95,99,91,66,46,94,74,33,38,30,1
69,29,39,57,25,102,73,11,40,85,0
20,56,44,91,51,10,110,99,7,68,1
50,21,100,72,55,68,7,67,112,39,1
97,8,20,25,99,79,72,50,74,55,1
16,51,86,81,43,94,3,107,39,20,0
8,32,43,55,20,70,74,28,26,50,1
4,86,75,13,56,112,42,70,25,9,0
33,20,17,21,53,62,40,65,74,55,0
19,26,29,9,54,74,93,62,79,38,0
55,46,68,71,106,87,11,110,42,50,0
86,54,55,90,65,25,13,72,97,3,0
10,104,13,84,75,48,50,29,11,28,1
51,72,92,89,17,29,90,95,11,79,0
17,47,20,101,65,15,33,95,29,50,0
92,79,106,88,69,68,65,54,49,27,1
54,38,46,7,112,86,11,88,107,42,1
36,90,107,82,98,50,70,46,96,100,1
73,91,3,56,16,2,1,57,9,87,0
71,25,11,30,86,91,62,46,51,19,0
79,28,13,54,50,112,6,88,26,98,1
76,27,77,89,57,86,43,72,53,100,0
63,5,16,114,76,99,106,21,70,90,0
7,2,49,75,12,81,110,63,100,73,1
9,53,60,69,49,41,3,74,7,94,1
19,91,93,5,104,80,30,8,28,96,0
58,53,46,19,91,40,74,85,89,2,1
3,38,70,25,37,41,36,84,21,110,1
8,86,95,61,68,55,106,41,20,22,1
40,74,86,6,3,73,36,119,110,2,1
109,29,26,49,20,103,68,98,74,54,1
30,43,33,48,41,69,86,7,45,15,1
112,13,60,62,114,36,22,4,71,53,1
23,103,48,101,2,70,107,94,60,87,1
23,10,9,112,41,20,89,28,46,6,1
69,67,111,65,74,38,3,18,62,22,1
66,92,40,80,88,16,76,79,49,102,1
20,8,87,55,21,74,57,48,27,38,1
51,71,40,82,53,39,63,104,60,86,1
106,60,97,104,20,62,89,65,90,9,1
60,86,9,53,1,81,36,13,40,88,0
94,50,15,86,96,1,42,27,80,121,1
8,109,20,69,62,38,87,72,26,74,1
7,46,3,75,40,77,39,37,60,29,0
26,70,72,91,104,28,98,87,62,74,1
103,45,110,2,10,100,44,33,101,50,1
102,99,2,30,11,21,29,101,26,72,1
51,20,101,25,8,83,95,87,75,71,1
103,5,81,91,73,69,13,40,47,89,1
83,69,27,11,88,42,51,59,76,68,1
58,41,96,86,26,57,35,101,51,28,0
18,74,88,79,110,112,26,8,89,55,0
103,41,74,28,111,65,18,37,70,84,1
70,74,3,67,7,112,19,36,40,94,1
15,6,13,92,88,107,46,7,77,68,0
10,26,7,13,34,112,1,51,9,4,0
107,20,43,100,109,76,8,28,83,111,1
71,36,58,53,12,29,74,67,26,62,0
23,68,53,78,42,69,7,43,51,27,0
9,55,76,90,41,46,91,28,6,26,1
27,108,50,20,109,86,78,80,57,6,0
76,57,91,19,86,87,93,17,37,51,1
95,2,30,100,74,78,42,22,37,26,1
27,78,77,84,43,41,22,51,64,40,1
74,9,5,18,53,20,58,49,55,15,1
69,93,20,106,103,78,53,8,5,102,0
33,54,53,101,43,83,47,26,93,69,1
5,25,2,28,93,67,97,74,30,114,1
32,37,55,93,8,6,111,94,2,100,0
68,65,93,26,75,39,25,51,20,8,0
101,79,74,11,25,106,39,112,51,7,0
112,39,1,61,3,47,100,74,2,20,1
39,21,28,31,69,61,92,6,11,3,0
17,13,8,79,71,80,23,81,27,82,0
107,89,29,76,50,102,69,74,20,70,0
72,30,53,13,86,39,60,8,58,20,0
62,94,108,20,87,41,76,11,3,103,0
27,33,81,53,74,17,61,14,20,86,1
77,86,2,74,68,83,87,43,55,19,0
69,79,64,38,11,60,8,112,68,25,1
3,112,46,84,28,93,92,61,100,39,1
91,64,90,8,98,17,18,29,111,14,0
43,7,27,69,10,89,41,74,9,16,1
27,44,97,80,121,45,107,29,109,31,0
96,20,13,109,5,88,54,107,25,34,1
52,18,5,97,46,87,79,13,74,48,0
53,44,33,20,97,89,93,15,13,3,1
96,121,34,41,31,55,29,71,91,72,0
48,75,98,84,51,106,33,91,86,12,0
65,27,74,54,7,83,75,78,39,48,0
79,74,23,49,65,106,40,89,9,51,0
107,29,25,86,8,97,32,106,21,95,0
38,66,9,87,22,7,18,74,58,30,1
88,30,109,107,39,27,7,77,38,47,0
101,15,29,78,42,75,93,96,106,69,1
43,63,73,15,83,77,96,82,9,30,0
11,42,26,2,71,55,23,54,32,30,0
91,10,38,87,28,111,58,15,18,69,0
89,25,51,114,30,16,107,37,17,12,1
86,38,28,17,54,50,48,39,84,16,1
73,111,14,9,88,16,50,8,93,103,1
87,2,13,84,93,65,46,8,103,111,0
65,33,1,20,68,44,43,55,71,111,0
58,21,34,29,40,86,61,27,33,62,0
101,93,65,51,39,63,13,47,112,100,1
79,92,29,6,15,69,47,30,20,2,0
106,21,50,53,2,69,65,86,75,17,1
19,51,91,20,9,68,46,2,98,86,0
26,48,89,17,62,88,53,13,72,86,0
106,54,2,5,83,114,8,55,43,87,0
7,42,74,8,57,87,44,29,76,79,1
49,28,54,110,30,18,7,74,53,26,1
83,5,93,104,34,110,109,13,28,38,1
63,89,53,21,34,66,49,51,88,94,0
5,74,66,10,103,20,11,27,98,89,0
48,7,21,51,5,63,58,13,60,89,1
103,50,88,41,109,65,87,34,23,18,0
100,92,25,96,72,102,7,54,75,5,0
38,68,46,9,28,13,73,55,91,87,1
106,41,86,103,109,22,84,64,67,29,1
49,16,48,50,29,2,3,76,77,69,0
74,50,65,93,84,72,92,7,25,107,0
87,41,49,77,110,67,69,26,39,55,1
51,74,7,99,30,47,22,83,2,11,0
107,49,56,88,31,111,8,16,59,9,1
54,51,111,47,16,15,65,70,100,86,0
20,90,104,74,2,18,61,65,91,30,1
93,60,53,20,21,88,51,97,1,64,0
83,106,47,99,101,67,92,29,40,68,0
29,59,25,20,50,55,8,106,7,87,0
104,75,100,106,1,112,41,74,88,36,1
103,66,5,51,72,52,86,49,53,48,1
50,71,16,74,93,63,28,46,100,25,1
46,65,88,48,3,79,72,92,29,54,0
79,10,9,80,98,50,63,2,103,17,1
106,88,90,48,28,80,2,74,5,60,0
109,13,101,9,7,96,26,53,18,20,1
67,26,41,31,13,9,28,3,109,20,0
69,112,85,15,38,60,72,50,46,31,1
3,84,74,64,9,75,92,106,41,101,0
5,36,57,16,76,106,71,41,55,110,1
29,50,75,74,12,51,85,87,19,11,0
88,12,31,97,4,73,60,56,13,50,1
22,20,53,67,15,100,88,81,25,74,0
85,27,15,21,86,7,71,34,62,106,1
83,2,5,35,95,46,20,57,107,27,0
68,19,69,109,16,77,103,111,74,49,1
29,93,119,100,72,79,65,76,47,103,0
89,85,87,25,1,17,112,51,3,4,0
41,38,43,91,103,109,62,30,39,33,1
36,20,7,8,27,32,64,11,28,70,1
88,64,102,92,35,90,39,83,51,81,0
68,63,103,33,74,16,13,9,58,54,0
77,71,60,30,7,100,81,64,53,21,0
79,52,26,38,4,47,8,85,87,2,1
50,51,11,106,7,52,88,46,72,20,1
39,7,51,87,70,16,79,52,47,1,0
97,7,99,11,20,74,51,26,93,71,0
60,73,9,28,5,76,65,56,31,102,1
25,30,77,100,16,91,39,71,99,61,0
100,95,90,97,25,10,106,104,87,114,1
43,27,54,2,112,107,65,26,73,70,0
6,28,76,84,26,23,63,48,34,41,0
89,18,92,78,87,3,65,8,25,16,0
84,103,61,89,9,20,77,13,6,92,0
96,84,68,1,69,106,13,101,16,47,0
13,7,69,20,1,42,101,91,104,29,0
32,111,70,28,76,96,26,92,8,101,0
50,99,19,93,91,101,8,25,78,7,1
1,85,36,30,2,50,104,46,15,84,0
74,16,87,97,8,30,63,107,2,49,1
29,84,70,50,14,112,12,2,52,7,0
16,38,11,70,20,34,43,109,37,96,1
14,108,13,92,6,99,49,88,50,8,0
27,23,63,7,95,18,58,110,49,88,1
12,21,28,50,100,39,102,86,112,11,0
29,21,52,10,66,80,79,46,40,74,1
75,64,39,93,96,5,17,109,82,104,1
56,28,30,58,74,27,47,102,50,70,1
110,51,78,10,25,103,76,55,87,44,1
88,65,100,21,9,54,93,13,86,68,0
96,113,119,110,45,109,50,74,84,19,0
2,26,66,47,6,51,7,68,43,95,0
13,86,104,48,7,8,88,49,9,79,1
47,106,7,96,79,77,53,68,99,16,0
111,31,38,10,54,23,28,20,43,1,0
35,51,101,7,21,27,31,29,54,39,1
80,70,20,108,84,107,37,96,106,93,1
47,20,99,13,91,16,74,41,101,55,1
91,81,39,53,8,97,58,73,86,80,0
36,20,101,11,65,47,88,78,2,87,0
64,69,43,27,7,106,96,83,101,45,1
68,1,36,13,7,101,96,42,86,47,1
15,64,51,42,17,85,53,27,34,39,0
26,17,69,29,54,64,27,35,83,65,0
31,47,86,36,63,69,42,96,68,9,1
48,50,49,87,13,58,79,20,96,43,1
20,66,77,65,43,100,76,13,30,74,1
53,65,63,25,86,20,93,55,9,89,0
65,121,31,8,28,103,63,18,27,98,0
25,20,114,37,104,100,90,77,38,46,0
27,11,50,42,51,55,57,25,70,100,0
78,79,89,9,65,8,15,96,86,101,1
28,6,79,68,15,7,81,101,98,9,1
88,74,20,65,94,3,55,72,46,101,1
40,93,98,68,83,3,53,36,92,49,1
87,21,1,55,100,8,39,103,7,79,0
7,68,55,9,18,27,51,39,1,40,0
64,67,58,55,39,21,5,13,66,48,1
87,99,43,93,91,15,96,41,20,33,1
69,83,74,21,3,72,47,55,20,78,1
101,9,15,13,16,3,39,81,78,110,1
88,9,79,78,54,85,48,55,53,3,0
96,79,34,23,52,74,51,41,88,68,0
42,101,86,68,41,64,29,74,20,23,0
53,8,13,73,79,65,66,101,74,48,0
78,27,69,1,86,26,31,47,41,74,0
108,25,16,90,49,66,43,26,76,38,1
79,83,63,96,11,10,68,86,78,103,1
47,75,28,55,106,39,11,31,112,8,0
84,64,11,96,1,57,44,78,92,20,1
69,61,13,20,68,71,101,93,22,84,0
50,16,44,107,63,74,88,37,114,70,0
59,87,41,35,111,2,85,20,86,11,0
20,74,63,9,16,17,54,75,65,66,0
65,18,86,85,35,87,74,110,28,6,0
25,112,59,100,78,47,60,19,3,91,0
65,72,46,86,42,55,76,3,83,106,1
68,4,47,21,43,112,97,37,56,67,0
25,114,70,5,16,88,11,84,87,106,1
26,10,65,31,54,53,20,77,55,106,0
11,83,91,9,80,53,92,67,26,51,1
30,63,76,51,102,88,49,92,15,53,0
20,38,65,76,27,93,74,41,60,30,0
20,6,38,26,49,87,110,61,89,54,0
71,50,11,63,41,86,46,44,28,55,0
7,46,64,54,55,72,51,25,88,13,0
83,17,110,30,35,1,11,66,27,60,1
65,28,75,63,13,40,109,103,55,79,1
39,11,7,101,29,26,70,96,35,20,1
104,32,37,17,95,97,70,27,62,25,1
90,86,74,88,8,106,37,57,114,109,1
98,86,49,56,5,66,73,80,88,55,1
8,79,17,33,103,49,20,28,54,38,0
40,26,53,48,97,79,51,41,17,86,1
55,30,100,12,49,101,50,4,51,17,0
15,8,86,84,28,2,48,85,9,79,1
15,11,55,112,7,25,31,50,72,4,0
30,69,49,83,47,80,9,78,16,79,0
30,66,16,70,11,87,8,102,107,109,0
110,7,54,44,30,95,28,103,76,87,1
57,68,88,22,42,70,27,75,46,86,1
48,66,79,65,46,13,92,73,88,53,1
108,27,9,7,8,86,51,40,53,35,0
34,109,40,111,38,45,26,8,69,47,1
15,54,100,26,9,87,28,49,60,56,1
86,54,83,17,74,103,9,79,106,80,1
11,17,7,87,88,71,21,68,46,91,0
96,26,11,85,72,2,13,109,87,28,0
103,53,95,52,89,63,51,33,3,49,0
58,43,63,31,94,27,56,45,51,66,0
34,52,69,80,87,43,103,96,63,3,0
25,96,3,28,44,7,87,70,46,91,0
13,7,10,89,101,74,33,41,109,31,1
5,40,63,7,39,73,58,8,92,51,1
5,100,73,21,31,106,39,69,20,68,1
79,8,10,32,16,6,13,111,9,38,0
69,20,94,114,75,60,29,86,12,25,0
81,91,68,21,12,106,96,3,112,10,1
49,65,7,111,18,60,13,41,36,68,0
58,15,70,84,85,98,5,78,31,10,0
36,104,50,18,11,28,98,86,48,108,0
22,25,85,57,44,39,55,72,112,86,1
28,44,34,86,100,16,50,17,89,98,0
73,3,65,50,10,9,87,89,34,74,0
20,38,74,8,66,26,72,58,104,43,1
75,13,23,9,79,29,65,42,56,68,0
65,16,68,95,43,66,13,109,86,102,1
8,71,86,25,97,51,11,26,92,48,0
85,93,2,11,68,71,50,73,59,100,1
31,34,66,74,21,79,38,60,52,80,0
11,82,26,61,75,29,33,6,14,63,1
31,72,96,49,91,85,23,10,78,86,0
119,20,74,70,97,21,39,87,48,2,0
100,102,110,66,47,19,72,11,64,103,1
20,63,97,102,107,85,34,112,41,78,0
121,44,16,46,84,33,96,9,59,3,1
3,110,11,30,72,25,47,39,85,70,0
72,92,17,7,97,33,47,83,9,89,0
33,85,38,86,72,18,64,74,91,62,0
57,47,78,109,42,50,77,63,64,18,1
73,39,8,5,83,53,97,52,79,18,1
65,26,95,9,86,87,44,58,47,29,0
20,98,10,79,34,38,57,54,26,17,0
28,77,30,50,98,73,99,91,72,86,0
92,6,78,101,21,27,58,47,103,106,1
74,25,26,95,51,71,17,101,8,16,1
34,114,77,112,60,4,29,17,107,50,0
46,92,6,5,28,86,8,35,100,104,0
26,54,103,41,74,80,110,12,3,102,1
25,95,119,83,9,106,4,64,110,84,1
12,21,28,50,100,102,39,112,11,86,0
31,90,106,36,54,70,71,17,55,45,1
74,33,17,88,7,6,9,65,20,31,1
55,27,78,16,10,69,90,17,47,96,1
12,51,39,90,86,80,79,52,13,72,0
16,47,28,86,53,42,106,68,69,93,0
39,38,90,79,73,72,53,74,30,25,1
30,88,74,8,2,107,65,54,87,17,0
88,43,41,30,23,16,76,101,8,100,1
104,37,74,76,51,55,60,47,98,5,1
29,43,30,28,18,109,107,19,55,50,1
79,34,96,16,9,10,68,29,74,42,0
92,15,13,86,48,3,51,76,9,31,0
8,38,11,27,23,104,72,60,3,12,1
73,101,9,11,41,26,106,69,7,10,0
49,10,29,92,42,9,30,68,69,99,0
7,87,25,13,54,41,64,43,88,111,0
15,86,50,82,69,96,109,64,84,74,1
100,31,38,88,4,112,65,13,56,60,0
101,100,39,72,27,50,74,41,8,87,0
25,11,77,20,10,67,68,26,51,39,0
64,98,112,85,47,19,91,7,3,74,0
89,54,51,20,9,92,3,13,48,53,0
51,87,57,34,44,72,92,39,112,21,0
106,87,35,57,60,3,8,76,99,90,1
79,91,29,19,96,51,30,89,13,106,1
30,78,41,106,101,83,51,15,27,39,0
79,57,28,48,37,6,21,90,99,84,0
92,22,11,7,12,72,51,86,52,17,1
88,13,72,97,92,23,64,53,39,79,0
57,104,11,7,99,47,75,74,68,102,0
52,59,85,87,112,55,72,39,74,26,0
88,7,2,68,35,8,40,26,97,55,1
22,92,51,41,90,54,16,46,3,53,0
96,27,30,106,42,68,47,41,34,16,0
15,87,19,76,107,10,30,25,16,65,1
54,65,62,111,34,98,55,32,109,26,1
14,60,98,57,76,9,88,1,33,86,0
25,30,19,16,77,38,91,2,40,42,0
43,41,20,58,27,53,37,15,13,64,1
29,81,16,68,13,76,60,27,19,57,0
47,31,106,99,7,64,33,29,43,85,1
72,62,68,54,65,79,3,1,88,55,0
48,99,5,13,33,51,92,93,31,45,1
50,64,16,17,54,65,76,63,102,83,0
85,121,77,69,45,31,112,2,109,22,1
76,89,84,68,28,86,88,10,26,74,1
87,72,15,107,53,11,78,27,100,61,0
46,20,28,50,63,54,106,25,37,16,0
72,111,69,41,65,38,100,8,3,76,1
87,13,103,94,15,76,9,29,27,100,0
49,93,64,96,87,79,109,78,50,29,0
60,55,26,22,18,20,47,48,29,38,0
92,19,53,91,47,17,42,96,79,9,1
87,16,6,91,34,90,85,44,8,28,0
33,22,20,77,15,29,39,68,86,106,0
87,72,38,12,69,111,53,60,52,74,0
79,89,74,33,21,90,52,78,81,25,0
20,93,47,29,16,65,86,68,39,10,1
28,5,11,89,88,58,98,79,74,63,1
60,26,93,55,5,83,98,39,33,63,0
66,34,77,20,96,47,27,88,45,42,1
50,78,29,33,41,44,91,57,15,101,1
86,11,106,7,55,38,47,73,60,68,1
39,71,1,87,3,21,31,55,18,20,1
68,51,65,100,10,96,47,86,53,52,0
43,29,7,101,27,41,68,86,34,22,0
70,114,69,46,86,83,25,89,102,27,0
39,90,6,9,83,40,88,4,29,87,1
101,7,29,35,42,43,30,41,49,27,1
19,88,103,11,3,25,16,86,54,29,1
43,69,54,112,60,78,12,107,80,87,1
67,65,92,21,15,73,97,84,80,5,1
80,17,58,51,79,92,55,23,72,26,0
8,65,7,26,46,25,71,35,96,20,1
16,78,52,46,64,80,62,66,39,29,1
8,86,87,106,55,50,97,93,107,11,1
71,55,47,30,19,91,13,99,114,3,0
74,55,6,51,3,8,84,9,114,31,0
30,36,75,44,47,64,31,39,41,55,0
98,41,26,9,58,29,81,3,64,43,1
58,27,73,77,13,50,18,55,65,43,0
110,104,91,19,101,97,84,42,79,15,1
26,29,39,84,6,96,95,20,102,11,0
106,87,102,21,96,47,8,100,28,20,0
75,102,11,51,54,23,35,37,39,65,1
72,87,74,33,51,20,11,21,71,7,1
43,48,100,26,102,119,19,89,47,29,1
29,7,95,86,17,26,20,25,35,97,0
92,42,20,39,76,100,74,18,7,26,1
80,16,39,33,52,78,10,74,21,79,0
103,87,78,72,77,88,74,99,8,68,1
76,46,51,21,40,73,88,47,23,92,0
32,73,98,88,31,1,23,16,90,43,0
63,102,92,33,62,98,19,81,68,7,1
6,11,38,101,110,7,51,95,22,87,1
46,100,8,55,68,50,42,30,7,74,1
77,13,53,33,50,74,68,58,80,55,0
58,64,63,22,86,39,36,7,5,54,0
72,100,66,105,39,18,55,25,50,89,1
13,77,78,30,64,100,20,46,99,8,1
85,94,30,39,102,3,72,38,14,25,0
62,112,49,28,25,55,39,7,50,106,1
9,48,91,26,38,84,10,7,97,105,0
9,73,84,111,98,56,10,74,65,101,0
91,13,19,85,88,86,74,100,55,39,1
101,11,90,64,18,25,67,39,97,3,1
91,49,87,110,94,30,52,99,7,61,0
112,51,91,19,39,18,20,97,13,30,1
16,44,49,86,64,30,10,100,38,13,0
93,37,72,69,16,52,40,103,90,38,1
75,22,86,70,12,45,109,88,46,3,1
107,74,55,87,93,52,8,38,73,111,1
34,38,7,22,72,102,49,48,51,20,0
98,85,86,69,44,80,12,97,31,27,0
43,96,103,30,44,101,74,9,84,47,1
7,43,47,15,40,65,13,69,91,19,1
25,11,96,112,86,72,50,85,46,97,0
54,55,92,15,20,85,91,71,19,94,0
30,9,54,47,42,63,29,50,76,16,1
96,36,31,74,107,16,48,39,55,5,1
91,54,52,46,80,64,55,66,18,61,0
78,41,119,47,30,15,50,44,96,27,1
121,20,31,59,65,112,103,109,50,55,0
11,85,39,50,51,87,38,40,91,19,1
87,104,22,65,80,72,43,111,38,60,1
110,74,41,84,1,7,68,8,98,73,1
17,30,15,42,68,2,39,63,26,22,0
77,64,111,25,100,37,60,21,67,106,1
72,55,16,87,17,34,64,89,38,20,0
13,88,40,48,58,98,3,17,5,93,1
9,98,79,65,6,96,44,50,85,63,1
3,70,29,16,34,58,94,107,41,30,1
43,48,89,53,86,56,7,47,31,63,0
92,12,20,15,51,86,88,54,65,63,0
43,40,86,13,6,101,84,15,46,51,1
90,15,106,80,51,55,50,76,88,8,0
21,74,54,9,79,65,88,5,26,77,0
28,37,54,12,16,88,89,30,74,70,0
68,51,97,86,72,53,48,20,79,98,1
36,7,65,40,71,9,78,63,87,107,0
92,65,87,21,47,43,41,68,96,88,0
54,28,23,111,74,55,107,49,87,93,1
55,11,86,66,88,79,62,63,29,13,0
39,54,69,68,92,64,17,42,9,79,1
53,12,52,20,107,61,74,106,100,30,0
101,44,16,72,51,75,74,84,86,41,1
73,15,67,92,7,1,29,16,43,101,0
103,64,22,17,84,58,40,57,89,20,1
42,6,74,47,52,83,69,15,50,49,0
48,51,92,75,17,74,69,102,96,87,0
79,65,9,46,107,87,64,48,16,49,1
54,46,84,20,69,101,95,8,41,26,0
52,79,94,40,74,101,54,28,88,9,0
26,29,48,35,83,17,59,16,110,30,0
16,20,54,32,17,49,63,65,86,48,1
52,18,75,26,2,97,30,8,110,83,1
79,48,9,58,103,55,92,49,102,63,1
85,10,16,50,9,2,41,30,73,111,1
71,51,77,17,104,53,91,21,81,49,1
50,81,53,15,16,65,71,61,75,4,0
45,7,27,53,47,40,101,69,99,73,1
62,25,55,26,1,111,74,98,60,107,1
19,53,3,91,21,69,87,71,112,11,0
11,47,86,96,66,74,48,31,51,50,1
48,79,13,28,104,65,106,5,14,10,0
25,93,34,108,79,74,54,102,16,101,0
50,88,101,8,2,60,111,98,16,73,1
97,55,49,1,3,100,96,109,75,76,1
69,9,39,18,30,26,20,21,58,41,1
78,69,11,22,7,16,94,91,47,25,0
16,2,89,90,70,54,28,75,98,64,0
6,88,106,64,29,47,96,16,10,27,0
15,9,96,79,83,63,87,69,78,29,1
13,104,51,35,110,25,28,87,109,55,0
64,69,93,55,92,53,91,7,54,13,0
58,99,87,74,17,75,89,50,49,93,1
29,94,111,69,47,55,87,91,72,49,0
51,38,11,30,19,49,17,86,8,16,0
19,43,69,107,112,78,66,87,25,109,1
48,14,79,16,8,87,103,104,28,98,1
110,93,104,17,23,107,27,70,106,97,0
11,66,86,99,45,25,46,30,18,39,1
55,87,77,20,17,50,48,51,68,27,1
76,81,91,96,30,53,72,78,68,87,0
41,29,97,20,50,22,102,91,81,53,0
5,66,51,72,103,54,88,76,7,90,0
74,104,101,85,39,84,21,112,106,60,0
68,77,13,92,71,53,74,63,87,6,0
35,4,65,7,87,93,33,38,20,34,1
21,90,88,78,12,55,41,86,16,39,1
13,86,18,92,46,7,62,9,103,64,0
64,11,85,71,30,7,103,26,39,95,1
1,11,61,68,86,50,39,3,28,106,1
80,13,2,28,87,41,33,3,74,12,0
68,91,97,81,62,5,13,53,72,89,0
91,83,11,81,52,72,51,40,34,53,1
26,101,2,93,94,20,59,51,74,87,1
55,39,75,1,23,13,86,88,36,15,1
78,47,77,87,112,39,41,29,100,68,1
51,94,104,35,20,41,77,16,5,74,0
66,4,106,38,64,10,120,53,119,112,0
33,4,72,92,51,20,31,76,17,83,0
78,33,61,46,20,99,101,66,51,11,0
62,91,19,38,47,72,74,60,33,3,1
7,43,98,73,5,66,77,36,63,20,1
74,58,88,89,90,43,48,51,50,83,0
65,58,45,31,1,90,7,36,17,80,0
51,112,39,8,30,28,71,3,21,55,0
47,16,48,9,79,23,34,113,99,90,0
2,50,65,30,72,27,69,20,9,56,0
68,107,19,29,11,41,60,15,76,30,1
79,65,61,48,103,28,55,39,6,50,0
31,47,95,23,7,30,97,18,26,87,1
103,34,54,102,83,18,37,89,50,55,1
109,102,20,39,60,72,111,10,107,38,1
12,33,88,98,15,56,47,86,3,51,0
86,29,21,1,40,91,62,19,66,13,1
119,100,108,39,12,95,28,34,87,60,1
36,83,55,7,25,57,48,37,14,96,1
73,86,74,41,68,12,46,78,7,112,0
87,57,109,74,88,70,7,5,99,65,1
16,50,27,40,34,13,37,107,106,48,1
42,50,89,25,13,67,68,86,39,62,0
25,30,74,106,69,52,12,20,38,66,0
42,66,88,87,13,50,4,9,49,79,0
72,51,89,23,66,88,55,92,76,10,1
2,21,87,8,102,110,56,28,30,74,0
91,108,39,54,107,119,19,50,109,33,1
18,50,49,65,16,60,70,3,104,77,0
18,51,57,64,35,39,109,5,16,104,1
9,50,6,79,88,112,65,55,84,8,0
88,51,79,34,10,32,74,84,48,55,0
3,60,73,72,64,55,28,27,107,106,1
30,51,8,49,38,89,40,42,69,26,1
39,47,5,60,51,26,55,28,72,20,1
79,58,53,72,23,63,83,31,80,39,0
73,72,40,101,51,86,55,39,11,64,0
87,46,102,93,37,74,98,8,23,86,0
46,52,9,85,57,114,38,22,37,86,1
51,66,54,55,68,83,5,21,89,72,0
46,84,50,40,65,16,76,48,79,104,1
19,31,57,91,78,101,98,20,109,51,1
88,73,98,3,60,92,72,86,70,13,0
57,75,59,7,109,45,85,88,94,22,1
26,17,97,35,68,45,83,2,30,49,0
88,109,43,23,68,53,16,37,113,41,0
38,11,3,106,62,78,31,84,72,53,1
13,68,57,51,41,89,39,109,16,37,1
69,64,93,62,13,9,41,12,57,87,1
64,89,70,16,39,41,100,88,92,68,0
16,69,99,20,86,51,27,57,92,11,0
38,8,53,68,42,86,40,69,39,12,0
89,4,55,72,112,91,19,51,26,39,0
51,90,3,81,39,13,75,1,79,54,0
37,67,79,23,96,21,49,85,6,36,0
8,11,87,49,51,78,39,72,68,89,1
22,17,77,26,16,95,60,88,50,19,0
41,79,43,87,39,7,46,90,9,77,0
57,7,20,84,44,80,75,6,103,79,1
55,107,11,54,3,48,78,27,34,51,1
30,83,34,77,47,17,53,87,58,67,0
35,29,20,91,18,22,44,51,57,26,1
86,18,98,16,103,37,7,2,48,73,0
30,108,100,12,72,19,65,86,53,114,1
25,112,55,106,26,58,72,31,39,23,0
9,85,96,79,11,86,29,88,42,31,0
80,68,42,47,43,27,101,103,41,74,0
23,56,79,39,55,6,50,13,111,29,0
1,2,64,104,26,37,6,15,52,96,0
55,29,8,110,65,54,26,7,98,34,1
39,37,71,32,54,21,22,1,26,30,1
16,63,84,30,19,2,85,17,86,44,1
99,19,2,26,91,11,25,10,46,20,0
54,53,111,13,32,106,38,74,30,9,1
7,81,25,97,91,66,29,77,86,17,0
11,87,100,86,56,20,25,93,22,85,0
87,1,41,39,103,79,69,84,54,74,0
13,69,7,15,66,31,96,47,27,42,1
34,78,18,3,51,61,87,59,107,11,0
107,65,31,12,18,53,41,45,27,16,1
15,30,29,87,41,69,7,74,97,101,1
48,2,79,50,47,39,85,96,9,16,1
72,43,87,41,111,7,68,107,42,13,1
9,14,41,101,7,96,78,86,33,16,0
54,13,98,50,86,17,46,5,69,73,1
31,47,95,60,7,81,100,50,78,74,0
107,2,17,98,26,69,56,40,29,34,0
51,72,91,40,37,63,32,99,30,16,0
42,100,96,47,40,1,27,33,78,20,0
94,38,109,5,103,110,28,106,34,30,1
37,7,39,54,29,95,28,43,110,41,0
12,62,40,65,93,28,74,107,7,80,1
43,41,30,87,42,17,79,64,20,15,0
28,35,90,20,55,87,63,8,17,16,0
43,109,71,100,87,30,7,15,72,41,0
91,38,54,55,90,76,88,80,63,86,0
39,38,18,31,66,68,53,69,63,13,1
87,7,17,77,20,65,18,30,91,97,1
35,63,71,66,65,37,108,43,93,107,1
100,72,20,38,13,51,91,52,89,90,1
72,25,26,49,39,7,11,29,12,30,0
16,22,89,13,60,31,45,88,41,99,0
55,21,16,53,95,1,51,15,88,90,0
11,51,31,72,89,13,83,53,40,39,1
110,87,54,35,16,20,106,80,90,88,1
48,49,66,57,107,51,15,108,86,94,0
40,1,31,102,7,50,88,45,98,9,0
106,3,50,51,74,31,80,107,28,25,0
54,31,74,65,16,112,104,8,36,107,0
13,85,17,112,6,2,98,90,84,18,0
15,11,96,83,87,47,77,79,64,55,0
18,76,55,50,84,6,15,23,30,28,0
101,100,72,87,11,71,73,22,39,3,1
96,13,48,86,64,99,104,76,50,100,1
